N,Hmax,obs_count,placement,cover_enabled,accuracy,graph_f1,graph_precision,graph_recall,dummy_fraction,avg_path_length,path_diversity,total_replies,conversation_threads
300,2,5,random,True,0.013,0.007,0.887,0.003,0.474,2.587,0.861,12679,14808
300,3,10,random,True,0.013,0.015,0.91,0.008,0.464,2.588,0.862,12624,14756
300,2,5,high-degree,False,0.017,0.002,0.938,0.001,0.0,2.6,0.927,12779,10571
300,1,5,random,False,0.017,0.002,0.824,0.001,0.0,2.603,0.928,12655,10662
300,2,10,random,False,0.018,0.003,0.957,0.001,0.0,2.602,0.926,12550,10453
300,2,5,cluster,False,0.018,0.002,1.0,0.001,0.0,2.601,0.927,12772,10628
300,2,5,random,False,0.018,0.001,0.909,0.001,0.0,2.597,0.923,12554,10566
300,2,10,cluster,False,0.018,0.004,0.857,0.002,0.0,2.6,0.924,12653,10497
300,3,10,high-degree,False,0.018,0.003,0.917,0.001,0.0,2.604,0.925,12737,10631
300,2,10,high-degree,False,0.019,0.003,0.84,0.001,0.0,2.603,0.925,12686,10603
300,3,10,random,False,0.02,0.003,0.846,0.001,0.0,2.6,0.929,12809,10651
300,3,5,random,False,0.021,0.002,0.85,0.001,0.0,2.599,0.926,12758,10622
300,3,10,cluster,False,0.021,0.002,0.833,0.001,0.0,2.599,0.926,12744,10591
300,1,10,random,False,0.021,0.003,1.0,0.001,0.0,2.595,0.924,12769,10587
300,3,5,cluster,False,0.022,0.002,0.889,0.001,0.0,2.597,0.925,12706,10565
300,1,10,high-degree,False,0.022,0.003,1.0,0.001,0.0,2.607,0.927,12735,10587
300,1,5,high-degree,False,0.022,0.001,1.0,0.001,0.0,2.605,0.927,12882,10643
300,1,5,cluster,False,0.024,0.001,1.0,0.001,0.0,2.599,0.927,12654,10547
300,1,10,cluster,False,0.025,0.004,0.882,0.002,0.0,2.605,0.925,12820,10665
300,3,5,high-degree,False,0.025,0.002,1.0,0.001,0.0,2.599,0.923,12820,10627
400,2,5,random,True,0.008,0.002,0.872,0.001,0.539,2.58,0.867,17026,24791
400,1,5,cluster,True,0.008,0.004,0.914,0.002,0.541,2.582,0.867,17192,25009
400,3,5,random,True,0.008,0.003,0.915,0.002,0.536,2.583,0.869,17196,24813
400,3,10,cluster,True,0.009,0.008,0.896,0.004,0.543,2.581,0.866,17085,24883
400,2,10,cluster,True,0.009,0.057,0.831,0.029,0.833,2.568,0.703,17219,29762
400,2,10,random,True,0.009,0.008,0.902,0.004,0.536,2.576,0.865,17145,24795
400,1,10,high-degree,True,0.009,0.007,0.906,0.003,0.558,2.579,0.859,17179,25259
400,2,5,random,True,0.009,0.006,0.93,0.003,0.538,2.578,0.864,17113,24851
400,3,5,cluster,True,0.009,0.004,0.923,0.002,0.539,2.579,0.865,17083,24756
400,3,10,high-degree,True,0.009,0.005,0.905,0.003,0.54,2.582,0.866,17171,24775
400,1,5,random,True,0.009,0.005,0.918,0.002,0.538,2.581,0.867,17194,24786
400,1,10,cluster,True,0.009,0.008,0.924,0.004,0.543,2.579,0.864,17234,24991
400,1,5,cluster,True,0.009,0.005,0.958,0.002,0.537,2.581,0.866,17082,24694
400,1,10,high-degree,True,0.009,0.006,0.906,0.003,0.538,2.58,0.867,17234,24886
400,3,10,high-degree,True,0.009,0.006,0.957,0.003,0.54,2.583,0.87,17104,24844
400,2,5,cluster,True,0.009,0.005,0.896,0.002,0.54,2.582,0.866,17206,24882
400,3,5,high-degree,True,0.01,0.002,0.895,0.001,0.537,2.581,0.868,17193,24718
400,2,10,cluster,True,0.01,0.006,0.957,0.003,0.542,2.577,0.863,17225,24967
400,1,5,random,True,0.01,0.003,0.822,0.001,0.537,2.582,0.867,17230,24829
400,1,10,random,True,0.01,0.008,0.952,0.004,0.54,2.579,0.865,17119,24850
400,3,5,random,True,0.01,0.005,0.985,0.002,0.538,2.582,0.867,17013,24761
400,1,10,cluster,True,0.01,0.007,0.899,0.003,0.537,2.584,0.869,17152,24769
400,1,10,random,True,0.01,0.006,0.865,0.003,0.547,2.579,0.865,17141,25001
400,3,10,random,True,0.01,0.007,0.892,0.004,0.54,2.579,0.866,17092,24838
400,2,5,high-degree,True,0.01,0.002,0.909,0.001,0.537,2.579,0.865,17257,24842
400,3,5,high-degree,True,0.01,0.003,0.973,0.001,0.541,2.58,0.864,17169,24823
400,2,5,high-degree,True,0.01,0.003,0.933,0.001,0.535,2.58,0.865,17270,24768
400,2,10,random,True,0.01,0.007,0.922,0.004,0.539,2.582,0.868,17118,24798
400,3,10,cluster,True,0.01,0.008,0.894,0.004,0.544,2.578,0.864,17328,25028
400,2,5,cluster,True,0.01,0.003,0.939,0.002,0.538,2.579,0.867,17149,24740
400,1,5,high-degree,True,0.011,0.003,0.906,0.002,0.54,2.579,0.865,17170,24816
400,3,5,cluster,True,0.011,0.003,0.891,0.001,0.537,2.579,0.865,17124,24733
400,1,5,high-degree,True,0.011,0.003,0.951,0.001,0.539,2.579,0.865,17098,24706
400,2,10,high-degree,True,0.011,0.006,0.922,0.003,0.542,2.577,0.865,17267,24904
400,2,10,high-degree,True,0.011,0.006,0.943,0.003,0.541,2.584,0.865,17116,24798
400,3,10,random,True,0.011,0.007,0.891,0.004,0.54,2.579,0.865,17211,24907
400,2,5,cluster,False,0.014,0.001,0.923,0.0,0.0,2.599,0.939,17004,15481
400,3,5,cluster,False,0.014,0.001,1.0,0.0,0.0,2.599,0.938,17208,15551
400,2,10,cluster,False,0.015,0.002,0.9,0.001,0.0,2.603,0.941,17210,15550
400,2,5,high-degree,False,0.015,0.001,0.909,0.0,0.0,2.599,0.938,17274,15553
400,2,5,random,False,0.015,0.001,1.0,0.001,0.0,2.602,0.941,17158,15548
400,3,5,random,False,0.016,0.001,0.938,0.001,0.0,2.6,0.94,17332,15553
400,3,5,high-degree,False,0.016,0.001,1.0,0.0,0.0,2.602,0.937,17287,15487
400,2,10,high-degree,False,0.016,0.001,1.0,0.001,0.0,2.601,0.94,17128,15549
400,1,5,random,False,0.016,0.001,0.909,0.0,0.0,2.6,0.939,17180,15552
400,3,10,high-degree,False,0.017,0.001,1.0,0.001,0.0,2.598,0.937,17242,15419
400,1,10,random,False,0.017,0.001,0.909,0.001,0.0,2.6,0.94,17257,15552
400,1,5,cluster,False,0.017,0.001,1.0,0.0,0.0,2.599,0.938,17129,15538
400,1,10,high-degree,False,0.018,0.001,0.941,0.001,0.0,2.601,0.938,17134,15433
400,3,10,cluster,False,0.018,0.002,0.926,0.001,0.0,2.601,0.939,17157,15518
400,1,5,high-degree,False,0.019,0.0,1.0,0.0,0.0,2.596,0.936,17210,15440
400,3,10,random,False,0.02,0.002,0.926,0.001,0.0,2.598,0.938,17308,15574
400,2,10,random,False,0.02,0.001,0.889,0.001,0.0,2.601,0.938,17130,15501
400,1,10,cluster,False,0.021,0.001,1.0,0.001,0.0,2.604,0.94,17171,15557
