N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
300,2,5,random,True,0.05,0.011335980530293327,15614,177,41771,19981,0.4783462210624596,0.9137931034482759,0.0033044454143026374,0.0065850779648381685,59,58,0.36227334755811247,12726,2.4504821674575235,14667,2.5789662684637666,0.8557372339661488
200,1,5,cluster,True,0.05,0.018787800797838115,7771,146,22181,8356,0.3767188133988549,0.9204545454545454,0.011453619909502262,0.022625698324022347,59,88,0.38627588249495654,7829,2.34794061302682,6862,2.620756503313647,0.847391911996754
50,3,5,cluster,True,0.05,0.08354755784061697,778,65,3152,458,0.1453045685279188,0.8620689655172413,0.1201923076923077,0.2109704641350211,30,58,0.42812483539430296,1152,1.7981770833333333,468,2.981281725888325,0.7398477157360406
150,1,5,cluster,True,0.05,0.02654867256637168,4859,129,15074,4733,0.31398434390340985,0.9583333333333334,0.017521584560690705,0.03441396508728179,50,72,0.38481658905886273,5685,2.259925558312655,4048,2.668833753482818,0.8286453496085976
100,1,10,random,False,0.0,0.06436567164179105,1072,69,6253,0,0.0,0.9010989010989011,0.0477021524141943,0.09060773480662984,69,91,0.38757075916798134,3237,2.1761978361669243,1750,2.822005437390053,0.8458339996801535
100,3,5,cluster,True,0.05,0.02498017446471055,2522,63,8343,2076,0.24883135562747213,0.9156626506024096,0.04421175101803374,0.08435072142064372,57,83,0.39576639108817074,3251,2.1906474820143886,1872,2.8063046865635863,0.802708857725039
300,3,5,high-degree,False,0.0,0.0200213561131874,3746,75,21764,0,0.0,1.0,0.000748176320219465,0.0014952339418104789,17,12,0.3344372337869626,12700,2.4783011583011585,10413,2.596673405623966,0.9234515714023157
300,1,10,random,True,0.1,0.01165470468163561,15187,177,40762,19046,0.4672489082969432,0.9338235294117647,0.007918199388989338,0.0157032457496136,103,136,0.36486303811311527,12652,2.527117327117327,14572,2.57980472008243,0.8613905107698346
150,3,10,high-degree,True,0.1,0.02420016406890894,4876,118,15006,4745,0.3162068505930961,0.8661971830985915,0.031234128999492128,0.06029411764705882,104,142,0.38204461659843353,5605,2.273276136002542,4044,2.6676662668266027,0.8285352525656404
75,3,5,high-degree,True,0.1,0.04196642685851319,1668,70,5855,1290,0.22032450896669514,0.9294117647058824,0.08254963427377221,0.15163147792706336,59,85,0.4035275256751444,2167,1.9853479853479854,1065,2.9362937660119557,0.7818958155422716
100,2,10,cluster,True,0.1,0.026487367563162185,2454,65,8218,1959,0.2383791676807009,0.9161676646706587,0.08900523560209424,0.16224814422057263,72,167,0.3929153985793769,3243,2.103763987792472,1848,2.8180822584570455,0.8088342662448285
50,1,10,high-degree,True,0.05,0.08863920099875156,801,71,3201,472,0.14745392064979693,0.9191176470588235,0.3004807692307692,0.45289855072463764,50,136,0.4282904965268046,1187,1.8433583959899749,471,2.9690721649484537,0.7419556388628553
150,2,5,high-degree,False,0.0,0.03212616822429906,1712,55,10209,0,0.0,1.0,0.005078720162519045,0.01010611419909045,25,20,0.4159645642223553,5553,2.286217948717949,3542,2.6727397394455874,0.8724654716426682
300,3,5,cluster,True,0.1,0.01140460116667759,15257,174,40874,19155,0.4686353182952488,1.0,0.0029303572541929048,0.005843590699987566,44,47,0.35962183650924684,12655,2.5241103065783395,14519,2.5792190634633263,0.8593237755052111
300,1,10,random,False,0.0,0.018363489062921956,3703,68,21652,0,0.0,1.0,0.0013716565870690192,0.002739555444866447,30,22,0.33447548428723256,12588,2.4531396438612934,10325,2.595002771106595,0.926473305006466
50,1,10,high-degree,True,0.1,0.08964646464646464,792,71,3174,464,0.1461877756773787,0.8992805755395683,0.3004807692307692,0.45045045045045046,50,139,0.4286640491602511,1168,1.778337531486146,467,2.9549464398235665,0.7403906742281033
300,2,5,random,False,0.0,0.01713520749665328,3735,64,21797,0,0.0,0.8571428571428571,0.000748176320219465,0.0014950476546439916,18,14,0.3349340576500973,12733,2.5065254107170274,10349,2.597605175024086,0.923842730651007
300,3,5,high-degree,True,0.1,0.01051110235185915,15222,160,40802,19060,0.46713396402137153,0.9555555555555556,0.002680965147453083,0.005346928624720219,49,45,0.36065827288014646,12678,2.4857720416731457,14594,2.5832802313612078,0.8611587667271212
50,2,5,cluster,True,0.1,0.06338939197930142,773,49,3153,448,0.14208690136378052,0.9152542372881356,0.12980769230769232,0.2273684210526316,38,59,0.4250537619643003,1163,1.8094629156010231,469,2.987313669521091,0.7373929590865842
200,1,10,random,False,0.0,0.032948929159802305,2428,80,13980,0,0.0,0.967741935483871,0.004242081447963801,0.008447135013374631,33,31,0.3709450607999389,7984,2.4491073498724787,5636,2.6263233190271817,0.9010014306151645
300,2,10,cluster,False,0.0,0.01992460958535272,3714,74,21762,0,0.0,0.8181818181818182,0.0016833967204937963,0.003359880537580886,37,33,0.3508225289870002,12698,2.4799010513296227,10343,2.5925466409337377,0.9245933278191343
400,2,5,high-degree,False,0.0,0.014120415767797607,5099,72,29320,0,0.0,1.0,0.00024551927326295114,0.0004909180166912126,10,7,0.33349092085181015,17126,2.600787213740458,15408,2.596725784447476,0.9395975443383356
75,2,10,cluster,False,0.0,0.0777479892761394,746,58,4570,0,0.0,0.9506172839506173,0.08045977011494253,0.1483622350674374,47,81,0.40907611112424336,2172,1.9175257731958764,1034,2.924507658643326,0.8089715536105033
75,3,5,random,True,0.05,0.04860661049902787,1543,75,5676,1129,0.198907681465821,0.9052631578947369,0.08986415882967608,0.1634980988593156,52,95,0.40247040539837386,2149,1.974207811348563,1049,2.914552501761804,0.7790697674418605
400,2,5,random,False,0.0,0.01833596214511041,5072,93,29390,0,0.0,1.0,0.00035074181894707303,0.0007012376845131657,15,10,0.3525566412317585,17196,2.5550928129462163,15473,2.5958829533855052,0.9392990813201769
100,1,10,high-degree,True,0.1,0.03580246913580247,2430,87,8248,1993,0.24163433559650824,0.9329268292682927,0.08900523560209424,0.16250663834306958,84,164,0.3870142349555994,3239,2.135593220338983,1841,2.8263821532492726,0.8187439379243453
150,1,10,high-degree,True,0.1,0.022133220910623946,4744,105,14811,4542,0.3066639659712376,0.9172413793103448,0.03377348908075165,0.06514817536125399,108,145,0.37868426057122256,5613,2.2661596958174903,4060,2.6780771048545002,0.832084261697387
400,1,10,random,False,0.0,0.01905717151454363,4985,95,29246,0,0.0,0.9354838709677419,0.001017151274946512,0.0020320930558475232,38,31,0.36210400105830115,17052,2.5185891325071497,15267,2.5913971141352663,0.9362305956370102
100,2,10,cluster,True,0.05,0.03982300884955752,2486,99,8309,2025,0.2437116379829101,0.9161676646706587,0.08900523560209424,0.16224814422057263,74,167,0.3913135380970783,3268,2.161257606490872,1854,2.8116500180527138,0.7994945240101096
50,3,10,cluster,True,0.05,0.0729665071770335,836,61,3233,517,0.1599133931333127,0.9015151515151515,0.2860576923076923,0.4343065693430656,49,132,0.41962536491020713,1174,1.9446540880503145,475,2.9774203526136716,0.7395607794618002
400,2,10,random,True,0.05,0.00853450377956596,24606,210,64059,34530,0.5390343277291247,0.9512195121951219,0.004103679281680755,0.00817210309422365,108,123,0.36847404198055195,17335,2.556388376383764,24754,2.5780920713717044,0.8663419660000936
75,3,5,cluster,True,0.05,0.04294871794871795,1560,67,5692,1128,0.19817287420941673,0.9135802469135802,0.07732497387669801,0.14258188824662812,44,81,0.4058471930740595,2166,2.104258443465492,1068,2.922522839072382,0.7867182009838369
50,3,10,random,False,0.0,0.11279826464208242,461,52,2694,0,0.0,0.9615384615384616,0.2403846153846154,0.38461538461538464,48,104,0.41597528615475393,1152,1.9591567852437417,463,2.967334818114328,0.7706013363028953
150,2,5,random,True,0.05,0.022338204592901877,4790,107,14881,4632,0.3112694039379074,0.921875,0.014982224479431183,0.02948525737131434,56,64,0.3802043483888428,5593,2.259341355288157,4065,2.6792554263826354,0.838182917814663
300,3,10,high-degree,False,0.0,0.014136125654450262,3820,54,21874,0,0.0,0.9642857142857143,0.0016833967204937963,0.0033609261218646917,34,28,0.33968129609904757,12810,2.4910591471801924,10447,2.600073146200969,0.92452226387492
75,3,5,high-degree,False,0.0,0.05858854860186418,751,44,4542,0,0.0,1.0,0.04806687565308255,0.0917248255234297,41,46,0.4146107722477165,2144,1.929255711127487,1023,2.924922941435491,0.8146191105239983
75,1,5,cluster,False,0.0,0.07352941176470588,748,55,4517,0,0.0,0.9830508474576272,0.06060606060606061,0.1141732283464567,41,59,0.39989484380208096,2119,1.9842105263157894,1023,2.942218286473323,0.8140358645118442
75,3,10,cluster,False,0.0,0.06464379947229551,758,49,4562,0,0.0,0.989010989010989,0.09404388714733543,0.1717557251908397,51,91,0.3971109019734189,2164,1.9788475565280816,1019,2.9300745287154757,0.8114861902674265
200,3,5,cluster,True,0.1,0.017701385325808106,7796,138,22312,8483,0.38019899605593405,0.9240506329113924,0.010322398190045249,0.020416724933575724,61,79,0.3701653612350486,7833,2.395666509656147,6877,2.6097167443528146,0.842282179992829
150,1,10,random,True,0.1,0.02126315789473684,4750,101,14893,4693,0.31511448331430875,0.9428571428571428,0.0335195530726257,0.06473761647866602,93,140,0.3827016291271463,5544,2.201092194025056,4035,2.6636003491573224,0.8280400188007789
100,3,10,high-degree,True,0.1,0.033373063170441,2517,84,8404,2102,0.25011899095668727,0.9024390243902439,0.08609656777196044,0.1571959638874137,88,164,0.39324134214925854,3286,2.081067472306143,1861,2.8110423607805806,0.8011661113755355
200,1,10,random,True,0.1,0.021758380771663505,7905,172,22478,8721,0.387979357594092,0.9557522123893806,0.015271493212669683,0.030062630480167014,90,113,0.36911434693279876,7761,2.371006776379477,6924,2.6128659133374854,0.8430020464454133
150,3,5,cluster,True,0.1,0.02342786683107275,4866,114,14992,4660,0.3108324439701174,0.96875,0.01574403250380904,0.030984507746126936,52,64,0.3905219499483138,5676,2.2666462104940166,4055,2.6768276414087513,0.8270410885805763
200,3,5,high-degree,False,0.0,0.01987577639751553,2415,48,13889,0,0.0,1.0,0.004383484162895928,0.008728706180487118,33,31,0.36532313040897946,7893,2.4297226831002607,5646,2.6221470228238175,0.9020087839297286
50,3,10,high-degree,True,0.05,0.08303249097472924,831,69,3219,536,0.16651133892513204,0.9083969465648855,0.2860576923076923,0.4351005484460694,49,131,0.43586722719054155,1141,1.804461942257218,471,2.98291394843119,0.7465051258154707
200,2,5,random,True,0.05,0.018032996546873,7819,141,22120,8365,0.37816455696202533,0.8412698412698413,0.007494343891402715,0.014856341976173791,59,63,0.36948308852521217,7759,2.3774866569626396,6896,2.615732368896926,0.845886075949367
150,1,5,high-degree,True,0.1,0.026348808030112924,4782,126,14926,4592,0.3076510786546965,0.9,0.013712544438801422,0.02701350675337669,56,60,0.3868524635903413,5678,2.2805555555555554,4037,2.669837866809594,0.8277502344901514
75,3,10,high-degree,True,0.1,0.05163398692810457,1530,79,5688,1122,0.19725738396624473,0.9349112426035503,0.16509926854754442,0.28063943161634103,73,169,0.4088202084932728,2168,2.0881057268722465,1066,2.9370604781997187,0.7876230661040787
200,2,10,high-degree,True,0.1,0.018233544549334024,7733,141,22081,8260,0.37407726099361444,0.9913793103448276,0.01626131221719457,0.03199777406789093,100,116,0.3836372987508807,7825,2.3942446043165466,6861,2.6168651782075085,0.8491916126987002
100,2,10,cluster,False,0.0,0.053023255813953486,1075,57,6249,0,0.0,0.9090909090909091,0.04072134962187318,0.0779510022271715,50,77,0.3930638845444823,3233,2.084063950489943,1769,2.815650504080653,0.8447751640262442
150,1,10,random,False,0.0,0.04164321890827237,1777,74,10269,0,0.0,0.94,0.011934992381919756,0.02357071213640923,52,50,0.3814878998102704,5613,2.365439093484419,3561,2.6823449216087254,0.8763268088421463
400,2,5,cluster,True,0.1,0.009359221706826485,24361,228,63639,34200,0.5374063074529769,0.96,0.0016835607309459506,0.0033612268477994462,47,50,0.3765842835505243,17245,2.5329496064842005,24601,2.573924794544226,0.8623799871148196
100,1,5,cluster,True,0.1,0.04114189756507137,2382,98,8199,1885,0.22990608610806196,0.9047619047619048,0.03315881326352531,0.06397306397306397,49,63,0.3963468718723269,3298,2.1953558808682483,1861,2.8209537748505915,0.8125381144041957
200,1,10,cluster,True,0.05,0.02242795670882775,7669,172,22026,8246,0.3743757377644602,0.8914728682170543,0.01626131221719457,0.03194000833217609,85,129,0.36818995370828395,7784,2.3385731559854896,6890,2.618541723417779,0.8485426314355762
200,1,5,high-degree,True,0.1,0.018038617886178863,7872,142,22522,8548,0.3795400053281236,0.9508196721311475,0.008201357466063349,0.01626244217019487,59,61,0.377805711437514,7978,2.3839594376584468,6896,2.613267027795045,0.844862800816979
50,2,10,cluster,False,0.0,0.09821428571428571,448,44,2694,0,0.0,0.891566265060241,0.1778846153846154,0.29659318637274545,44,83,0.4199969329007535,1152,1.7809647979139505,472,2.9602821083890127,0.7475872308834447
50,2,10,random,True,0.05,0.09650180940892641,829,80,3230,513,0.1588235294117647,0.9029850746268657,0.29086538461538464,0.44,49,134,0.43291545549676613,1175,1.9277708592777085,470,2.9780185758513933,0.7436532507739938
300,1,10,random,True,0.05,0.01085026632471888,15207,165,40617,19015,0.4681537287342738,0.9454545454545454,0.006484194775235364,0.01288005449253824,105,110,0.356279196003218,12538,2.513250744864356,14594,2.582096166629736,0.8624959992121526
400,2,5,random,True,0.1,0.007962734402993988,25117,200,65365,36076,0.5519161630842194,0.9857142857142858,0.0024201185507348043,0.004828382491865226,71,70,0.36915239991544,17095,2.546280991735537,24957,2.572600015298707,0.860582880746577
100,2,5,cluster,True,0.05,0.034864643150123054,2438,85,8130,1903,0.23407134071340713,0.8857142857142857,0.03606748109365911,0.06931246506428174,49,70,0.3889344907853659,3211,2.1352054082163288,1833,2.820787207872079,0.8137761377613776
75,3,5,random,False,0.0,0.05555555555555555,756,42,4533,0,0.0,1.0,0.05329153605015674,0.10119047619047619,42,51,0.4071959458374843,2135,2.010378057820608,1019,2.926097507169645,0.8118243988528568
400,3,5,random,True,0.05,0.008860084498954018,24379,216,63672,34263,0.5381172257821334,0.9578947368421052,0.0031917505524183647,0.006362301615045794,86,95,0.371293080556366,17215,2.545486232136633,24660,2.57347028521171,0.8635664028144239
100,3,10,cluster,True,0.1,0.04145077720207254,2509,104,8278,2002,0.24184585648707418,0.9183673469387755,0.07853403141361257,0.14469453376205788,72,147,0.39257958025287404,3260,2.0984924623115577,1859,2.813481517274704,0.8088910364822421
75,2,10,high-degree,True,0.05,0.058636073932441045,1569,92,5719,1155,0.20195838433292534,0.9444444444444444,0.15987460815047022,0.27345844504021444,71,162,0.4012954781673046,2166,1.997797356828194,1066,2.931281692603602,0.7844028676342018
400,1,5,high-degree,True,0.05,0.00858509464044806,24461,210,63888,34387,0.5382387928875532,0.84375,0.0009470029111570972,0.0018918824230108957,36,32,0.36117718940963495,17307,2.561446343448436,24770,2.5743958176809416,0.864450288004007
150,1,10,high-degree,False,0.0,0.034442498540572096,1713,59,10288,0,0.0,0.8666666666666667,0.009903504316912138,0.01958322872206879,47,45,0.3989867443348326,5632,2.209637046307885,3610,2.6900272161741836,0.880346034214619
400,2,5,high-degree,True,0.1,0.010919540229885057,24360,266,63558,34163,0.5375090468548412,0.8461538461538461,0.0011574480025253412,0.002311733800350263,43,39,0.3695596663925318,17201,2.5274197328333723,24676,2.5754114352245194,0.8634947606910224
150,1,5,random,False,0.0,0.03614457831325301,1743,63,10219,0,0.0,1.0,0.006602336211274758,0.013118062563067606,29,26,0.38175582786247503,5563,2.3011817310763334,3596,2.683824248948038,0.883060964869361
75,2,5,high-degree,True,0.1,0.044,1500,66,5673,1128,0.19883659439450027,0.95,0.0794148380355277,0.14657666345226614,55,80,0.40326280844162293,2147,2.007418397626113,1061,2.9153886832363827,0.7789529349550502
100,3,10,random,True,0.1,0.027577937649880094,2502,69,8258,2014,0.2438847178493582,0.8759124087591241,0.06980802792321117,0.12931034482758622,83,137,0.39194483160405524,3228,2.267112712300566,1850,2.8190845240978444,0.8089125696294502
50,3,10,cluster,True,0.1,0.08891752577319588,776,69,3166,443,0.1399241945672773,0.9153846153846154,0.2860576923076923,0.43589743589743585,48,130,0.4292639638489089,1181,1.8701134930643126,472,2.9955780164245103,0.7454200884396716
200,1,10,cluster,True,0.1,0.019033308289506636,7986,152,22673,8850,0.3903321130860495,0.9541984732824428,0.017675339366515837,0.03470776065528252,89,131,0.38511184438370555,7827,2.3909935668334525,6924,2.621355797644776,0.845057998500419
150,1,10,cluster,True,0.1,0.02656152728781905,4819,128,14925,4660,0.31222780569514236,0.9407894736842105,0.036312849162011177,0.06992665036674817,89,152,0.38657385308410325,5609,2.278693722257451,4059,2.680067001675042,0.827068676716918
100,2,5,random,False,0.0,0.05045871559633028,1090,55,6287,0,0.0,0.9705882352941176,0.019197207678883072,0.037649743297204795,34,34,0.40370503049010326,3271,2.164818548387097,1758,2.8180372196596153,0.8496898361698744
100,3,10,high-degree,True,0.05,0.031643002028397565,2465,78,8278,2015,0.24341628412660063,0.9263803680981595,0.08784176847004072,0.1604675876726886,85,163,0.394023924418937,3247,2.1123595505617976,1859,2.8294273979222035,0.8150519449142305
150,2,10,cluster,False,0.0,0.03198172472872644,1751,56,10288,0,0.0,1.0,0.012696800406297613,0.025075225677031097,46,50,0.39031082304824233,5632,2.2428884026258205,3573,2.687402799377916,0.8793740279937792
50,3,5,random,True,0.05,0.07004830917874397,828,58,3254,534,0.16410571604179472,0.8857142857142857,0.14903846153846154,0.25514403292181076,42,70,0.42690483048101124,1178,1.8393977415307403,470,2.9778733866011065,0.7329440688383528
50,2,5,cluster,False,0.0,0.09850107066381156,467,46,2697,0,0.0,0.8936170212765957,0.10096153846153846,0.18142548596112312,30,47,0.42482093095260565,1155,1.8238341968911918,461,2.9525398591027066,0.7586206896551724
100,2,5,high-degree,True,0.1,0.03691414350891746,2411,89,8248,1991,0.2413918525703201,0.8604651162790697,0.04304828388598022,0.081994459833795,65,86,0.394573529057596,3241,2.145228215767635,1856,2.8193501454898158,0.8098933074684772
75,2,10,high-degree,False,0.0,0.06544502617801047,764,50,4536,0,0.0,0.9906542056074766,0.11076280041797283,0.19924812030075187,63,107,0.40472139619273245,2138,2.0940556809631303,1032,2.9210758377425043,0.8117283950617284
300,2,10,high-degree,True,0.1,0.011127205688701607,15188,169,40688,18939,0.46546893432953207,0.9423076923076923,0.0061101066151256316,0.012141485473579879,93,104,0.361667282177993,12685,2.4861878453038675,14564,2.5848898938261895,0.8629079826976013
75,2,5,cluster,True,0.1,0.05103359173126615,1548,79,5688,1129,0.19848804500703235,0.9047619047619048,0.0794148380355277,0.14601344860710855,50,84,0.4157681597867633,2161,2.048351648351648,1054,2.9166666666666665,0.7819971870604782
75,2,5,random,False,0.0,0.0535475234270415,747,40,4538,0,0.0,1.0,0.04806687565308255,0.0917248255234297,36,46,0.3983102075509553,2140,2.0492537313432835,1038,2.9411635081533714,0.8204054649625385
75,2,10,random,True,0.05,0.05530253741054001,1537,85,5650,1103,0.1952212389380531,0.9324324324324325,0.14420062695924765,0.2497737556561086,69,148,0.414574827155483,2149,2.0521675238795005,1056,2.921238938053097,0.7830088495575221
75,2,5,high-degree,True,0.05,0.05009511731135067,1577,79,5741,1163,0.20257794809266677,0.9102564102564102,0.0741901776384535,0.13719806763285022,56,78,0.4198794860964799,2180,2.0293696275071635,1055,2.947047552691169,0.7834871973523776
100,2,10,high-degree,True,0.05,0.034552845528455285,2460,85,8268,2014,0.24358974358974358,0.9393939393939394,0.09016870273414776,0.16454352441613587,87,165,0.3899661995733579,3238,2.1142709410548086,1860,2.809143686502177,0.8034591194968553
150,1,10,high-degree,True,0.05,0.025146689019279127,4772,120,14971,4626,0.3089973949635963,0.9047619047619048,0.038598273235144746,0.07403799318071116,115,168,0.3780032147545344,5689,2.201051654809774,4052,2.6714982299111614,0.8310066127847171
50,3,10,high-degree,False,0.0,0.11060948081264109,443,49,2666,0,0.0,0.9245283018867925,0.23557692307692307,0.37547892720306514,47,106,0.4174178073172735,1124,1.7849462365591398,460,2.963990997749437,0.753563390847712
400,3,10,random,True,0.05,0.009590343516183705,24191,232,63629,34013,0.5345518552861117,0.96875,0.0032618989162077794,0.006501905128115496,94,96,0.36842534720265513,17422,2.547545130504772,24687,2.572757704820129,0.8649043675053828
50,2,10,cluster,True,0.05,0.09724047306176084,761,74,3175,451,0.14204724409448818,0.8666666666666667,0.28125,0.4246823956442832,47,135,0.43074787218970684,1182,1.7847309136420526,466,2.9836220472440944,0.7477165354330708
400,3,5,high-degree,True,0.05,0.009315380547532849,24583,229,64333,34866,0.5419613573127322,0.9473684210526315,0.001262670548209463,0.002521979754106974,41,38,0.3618109169125685,17273,2.539723159241596,24650,2.5739356162467164,0.8616106819206317
200,2,10,cluster,False,0.0,0.032096706961233845,2399,77,13949,0,0.0,0.92,0.006504524886877828,0.012917719741645605,43,50,0.386702966831327,7953,2.424778761061947,5679,2.626281453867661,0.8992042440318302
300,1,10,cluster,True,0.05,0.011565391347836958,15996,185,43883,22078,0.503110543946403,0.9694656488549618,0.007918199388989338,0.015708101422387134,98,131,0.3629563230082964,12741,2.4478227654698244,14971,2.580794385069389,0.8503064968210925
75,3,10,cluster,True,0.1,0.06493506493506493,1540,100,5648,1110,0.19652974504249293,0.9027777777777778,0.13584117032392895,0.23614895549500453,62,144,0.41862317406055827,2140,1.9824175824175825,1052,2.9192634560906514,0.7808073654390935
50,3,10,cluster,False,0.0,0.07805907172995781,474,37,2738,0,0.0,0.897196261682243,0.23076923076923078,0.367112810707457,46,107,0.4148199730321025,1196,1.836024844720497,469,2.954346238130022,0.7618699780861943
300,2,10,high-degree,False,0.0,0.016415500538213133,3716,61,21676,0,0.0,1.0,0.001621048693808841,0.003236850295673825,34,26,0.33599143891106326,12612,2.4893155775781977,10275,2.5999723196161653,0.9255859014578336
50,1,5,high-degree,True,0.1,0.0799492385786802,788,63,3136,470,0.14987244897959184,0.9452054794520548,0.1658653846153846,0.2822085889570552,44,73,0.4251823803898155,1124,1.8548601864181091,472,2.951849489795918,0.7391581632653061
75,2,5,high-degree,False,0.0,0.051075268817204304,744,38,4526,0,0.0,0.9782608695652174,0.047021943573667714,0.0897308075772682,41,46,0.400453122074936,2128,1.9491398653702319,1024,2.933937251436147,0.8183826778612462
50,1,5,high-degree,False,0.0,0.09090909090909091,462,42,2685,0,0.0,0.9622641509433962,0.12259615384615384,0.21748400852878466,40,53,0.4188707677512024,1143,1.8274509803921568,464,2.9608938547486034,0.7623836126629423
150,3,10,random,True,0.1,0.02687261955141769,4726,127,14838,4662,0.3141932875050546,0.9338842975206612,0.028694768918232607,0.05567873860556787,89,121,0.3918475811275047,5520,2.207914369120986,4078,2.6742822482814397,0.8350181965224424
200,1,5,cluster,True,0.1,0.01682412320434839,7727,130,22027,8175,0.3711354247060426,0.8375,0.009473981900452488,0.01873601789709172,65,80,0.3755068913599895,7856,2.3707142857142856,6861,2.617878058746084,0.8479139238207655
400,3,5,high-degree,True,0.1,0.010317787866281469,24230,250,63574,34148,0.5371378236385944,0.8809523809523809,0.0012977447301041702,0.002591671628200189,46,42,0.3541711456646682,17232,2.5579489580894403,24654,2.572938622707396,0.8643785195205587
75,3,5,cluster,False,0.0,0.058902275769745646,747,44,4500,0,0.0,0.9130434782608695,0.0438871473354232,0.08374875373878364,31,46,0.40749008126148095,2102,2.0599848139711465,1022,2.910888888888889,0.8148888888888889
300,2,5,cluster,False,0.0,0.0162190906673757,3761,61,21865,0,0.0,0.9166666666666666,0.0006858282935345096,0.0013706311133262726,17,12,0.3350110421432862,12801,2.4697525206232815,10415,2.6008689686713926,0.9258175165790076
400,3,5,cluster,False,0.0,0.01607142857142857,5040,81,29412,0,0.0,0.9333333333333333,0.0004910385465259023,0.0009815606814835588,19,15,0.3297344949894224,17218,2.5510469655743524,15393,2.598531211750306,0.9369985040119679
150,3,5,high-degree,True,0.05,0.02304241435562806,4904,113,15018,4882,0.32507657477693436,0.9487179487179487,0.018791264601320468,0.036852589641434265,63,78,0.38109231763863033,5480,2.2623697916666665,4044,2.6734585164469302,0.8267412438407244
50,1,5,random,True,0.05,0.0986267166042447,801,79,3183,480,0.15080113100848255,0.8305084745762712,0.11778846153846154,0.20631578947368417,40,59,0.42599756262689614,1161,1.8991060025542785,466,2.9707822808671067,0.7426955702167767
75,1,5,cluster,True,0.05,0.055414012738853505,1570,87,5716,1140,0.1994401679496151,0.8767123287671232,0.06687565308254964,0.12427184466019418,42,73,0.41599714253916603,2178,2.0312727272727273,1065,2.9237228831350595,0.7804408677396781
50,1,10,random,False,0.0,0.11161731207289294,439,49,2659,0,0.0,0.9313725490196079,0.2283653846153846,0.3667953667953668,48,102,0.411202091495259,1117,1.8888888888888888,462,2.9665287702143663,0.7581797668296352
200,2,5,cluster,False,0.0,0.027083333333333334,2400,65,13888,0,0.0,1.0,0.001838235294117647,0.0036697247706422016,15,13,0.336819450105873,7892,2.419309372797745,5656,2.623847926267281,0.9003456221198156
75,1,10,cluster,True,0.05,0.05009633911368015,1557,78,5678,1126,0.1983092638252906,0.8867924528301887,0.14733542319749215,0.2526881720430107,63,159,0.40392266704901686,2154,2.0353721444362565,1057,2.9077139837971115,0.7823177175061642
150,3,10,high-degree,True,0.05,0.02033271719038817,4869,99,15215,4816,0.3165297403877752,0.891566265060241,0.037582529202640935,0.07212475633528265,109,166,0.3834279080407921,5743,2.2447296058661776,4096,2.6810384488991126,0.827735787052251
100,1,5,high-degree,False,0.0,0.05866177818515124,1091,64,6249,0,0.0,0.9375,0.02617801047120419,0.050933786078098474,43,48,0.3969462865859319,3233,2.194771911840082,1737,2.8153304528724594,0.8338934229476717
100,2,10,high-degree,False,0.0,0.052924791086350974,1077,57,6236,0,0.0,1.0,0.03781268179173938,0.07286995515695066,55,65,0.4013428035984672,3220,2.110426296866975,1749,2.805323925593329,0.8455740859525337
100,2,5,cluster,False,0.0,0.05317164179104478,1072,57,6242,0,0.0,1.0,0.01687027341477603,0.03318077803203661,26,29,0.4064105614488379,3226,2.1907484407484406,1747,2.8327459147709066,0.8471643703941044
100,2,5,random,True,0.1,0.03462157809983897,2484,86,8263,1955,0.23659687764734358,0.9146341463414634,0.04363001745200698,0.0832870627429206,52,82,0.40610851198837833,3292,2.1384846964375313,1843,2.815926418976159,0.8092702408326273
400,1,5,cluster,True,0.05,0.01038374717832957,24365,253,63280,34049,0.5380689001264223,0.9285714285714286,0.001367893093893585,0.00273176198648128,43,42,0.3483456975378907,17037,2.502575158701641,24593,2.5738621997471554,0.8623261694058154
100,1,5,high-degree,True,0.05,0.02824858757062147,2478,70,8275,2051,0.2478549848942598,0.9072164948453608,0.051192553810354854,0.09691629955947136,68,97,0.39377484677750124,3208,2.1045241809672386,1858,2.827915407854985,0.8096676737160121
150,1,5,cluster,True,0.1,0.022807381297947335,4823,110,14938,4674,0.31289329227473556,0.9859154929577465,0.017775520568816656,0.034921426789723126,53,71,0.3779369414931784,5608,2.258587786259542,4044,2.6687642254652566,0.82976302048467
200,3,10,random,True,0.1,0.01757583647962505,7681,135,22081,8272,0.37462071464154706,0.8740740740740741,0.01668552036199095,0.032745941445816565,109,135,0.37590204257501014,7813,2.3365200764818357,6872,2.6140120465558625,0.843983515239346
50,1,5,high-degree,True,0.05,0.08684546615581099,783,68,3157,440,0.13937282229965156,0.9411764705882353,0.15384615384615385,0.2644628099173554,43,68,0.4295806695678771,1175,1.8257575757575757,467,2.9740259740259742,0.7358251504592968
50,2,5,random,True,0.1,0.09193954659949623,794,73,3164,454,0.14348925410872312,0.8636363636363636,0.13701923076923078,0.23651452282157678,41,66,0.43477616535157737,1168,1.8099489795918366,470,2.9832490518331225,0.7496839443742098
