N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
200,2,10,cluster,True,0.1,0.01983575489576753,7915,157,22620,8570,0.378868258178603,0.8357142857142857,0.016544117647058824,0.0324459234608985,93,140,0.37569695131761077,7908,2.394109396914446,7032,2.6206012378426173,0.8438107869142352
150,2,10,random,False,0.0,0.03810623556581986,1732,66,10200,0,0.0,0.9821428571428571,0.013966480446927373,0.027541311967951926,51,56,0.3951842929624558,5596,2.2715695638331743,3614,2.707254901960784,0.8897058823529411
150,1,5,random,True,0.05,0.026688564976390886,4871,130,14793,4629,0.31291827215574936,0.8392857142857143,0.011934992381919756,0.02353530295443165,54,56,0.38696470431075164,5560,2.3267994858611827,4132,2.6790373825457987,0.835530318393835
300,3,10,high-degree,True,0.05,0.011547049441786283,15675,181,42455,20687,0.48726887292427273,0.856,0.0066712388552902305,0.01323929720366246,115,125,0.3676857559226526,12755,2.496620583717358,15031,2.5849487692851256,0.856883759274526
150,2,5,high-degree,True,0.1,0.022203776717161238,4819,107,14781,4614,0.31215749949259186,0.9285714285714286,0.013204672422549517,0.02603905858788182,51,56,0.385935724566973,5563,2.255836264790534,4138,2.6828360733373926,0.8393884040322035
300,1,10,high-degree,True,0.1,0.011186867015290924,15107,169,40626,18887,0.46489932555506325,0.8728813559322034,0.0064218467485504084,0.012749891687813332,104,118,0.36560408007205913,12726,2.492964280191743,14678,2.5818441392211886,0.8595726874415399
200,3,5,cluster,True,0.05,0.018587840454369432,7747,144,22326,8167,0.3658066827913643,0.927536231884058,0.00904977375565611,0.017924660411707045,50,69,0.38127114890325137,8017,2.420407218880148,7031,2.615694705724268,0.8487861685926722
150,3,5,cluster,True,0.05,0.024483243026289386,4983,122,15068,4895,0.32486063180249536,0.9090909090909091,0.012696800406297613,0.02504382669671926,45,55,0.3685378038614795,5569,2.3160422670509124,4154,2.685558800106185,0.835280063711176
150,2,10,random,True,0.1,0.02141157811260904,5044,108,15125,4930,0.3259504132231405,0.9111111111111111,0.031234128999492128,0.060397741222685986,90,135,0.3909463934401704,5591,2.251821349382325,4144,2.6801322314049587,0.8282314049586776
100,1,5,cluster,True,0.05,0.04370282081843464,2517,110,8285,2109,0.25455642727821365,0.8552631578947368,0.03781268179173938,0.0724233983286908,49,76,0.39238567078230396,3172,2.1871035940803383,1902,2.8383826191913095,0.812190706095353
75,1,10,high-degree,False,0.0,0.05952380952380952,756,45,4527,0,0.0,0.9204545454545454,0.08463949843260188,0.15502392344497606,56,88,0.4098370499225531,2146,1.9585454545454546,1055,2.9436713055003314,0.8290258449304175
75,3,10,random,True,0.1,0.05259781911481719,1559,82,5642,1133,0.20081531371853953,0.8,0.13793103448275862,0.2352941176470588,73,165,0.40054322452028984,2128,2.0358744394618835,1099,2.9065934065934065,0.7818149592343141
150,3,10,random,False,0.0,0.038636363636363635,1760,68,10219,0,0.0,0.9122807017543859,0.013204672422549517,0.026032540675844807,54,57,0.40200674607593545,5615,2.2608142493638677,3683,2.6984049319894314,0.887855954594383
300,2,10,high-degree,True,0.05,0.011602466352847576,15083,175,40693,18849,0.46320005897820266,0.8623853211009175,0.0058607145083858095,0.01164230864503344,99,109,0.36781399428695605,12831,2.520103959639199,14652,2.588209274322365,0.8630722728724842
400,2,5,high-degree,True,0.05,0.010109380178985748,24136,244,63222,33867,0.5356837809623233,0.9310344827586207,0.0009470029111570972,0.00189208128941836,30,29,0.3570319575860823,17015,2.554416497794731,24770,2.581522254911265,0.865790389421404
50,2,5,high-degree,True,0.1,0.07759699624530664,799,62,3213,455,0.14161220043572983,0.8133333333333334,0.1466346153846154,0.2484725050916497,45,75,0.42868336600836215,1190,1.7712177121771218,487,2.951447245564893,0.7370059134765017
150,2,5,random,True,0.1,0.020227560050568902,4746,96,14591,4380,0.30018504557604003,0.8904109589041096,0.016505840528186898,0.032410870107205184,68,73,0.3861785216129935,5607,2.3390749601275918,4100,2.6853539853334247,0.8375711054759784
100,3,5,random,False,0.0,0.036211699164345405,1077,39,6271,0,0.0,0.9772727272727273,0.02501454333915067,0.04878048780487805,39,44,0.37862586832730566,3267,2.1379310344827585,1799,2.839100621910381,0.8580768617445383
300,1,5,random,True,0.05,0.011653170057278294,15189,177,40957,19085,0.4659765119515589,0.8275862068965517,0.00299270528087786,0.005963844194570417,57,58,0.365212647814481,12859,2.5376036171816128,14773,2.585296774666113,0.8587543032936983
200,1,10,cluster,True,0.05,0.018752391886720246,7839,147,22614,8431,0.37282214557353854,0.8466666666666667,0.01795814479638009,0.035170312932705616,104,150,0.3779330898744833,8041,2.433432973097264,7035,2.6283718050765015,0.8493411161227559
50,2,10,high-degree,True,0.1,0.08020050125313283,798,64,3210,449,0.13987538940809968,0.8321167883211679,0.27403846153846156,0.4122965641952984,49,137,0.4300670099234705,1193,1.8978829389788294,491,2.971651090342679,0.7314641744548287
50,3,5,random,True,0.1,0.07598039215686274,816,62,3284,482,0.14677222898903775,0.8428571428571429,0.14182692307692307,0.24279835390946503,41,70,0.4309490539265346,1234,1.831764705882353,487,2.976857490864799,0.7326431181485993
150,3,10,high-degree,False,0.0,0.03650057937427578,1726,63,10180,0,0.0,0.9607843137254902,0.01244286439817166,0.024567560792178488,51,51,0.39524188158019713,5576,2.2559256886611148,3616,2.7026522593320235,0.8849705304518664
300,3,10,high-degree,True,0.1,0.01144661535425301,15201,174,41155,19281,0.4684971449398615,0.8854166666666666,0.005299582268221211,0.010536101642392314,90,96,0.3603098790840525,12861,2.5101765938341813,14831,2.585420969505528,0.8619122828331915
300,2,10,random,True,0.1,0.01279947489333771,15235,195,40964,19281,0.4706815740650327,0.8888888888888888,0.00598541056175572,0.011890753700377779,94,108,0.3703489810999378,12670,2.501077918078226,14716,2.5833170588809686,0.8606581388536276
200,2,5,random,True,0.1,0.019320539419087138,7712,149,22233,8267,0.37183466018980793,0.9142857142857143,0.00904977375565611,0.01792215065807897,65,70,0.36769289991186926,7824,2.377286766452839,6998,2.622363153870373,0.8461296271308415
200,1,10,high-degree,True,0.05,0.016036655211912942,7857,126,22401,8360,0.37319762510602206,0.9389312977099237,0.017392533936651584,0.034152436484797995,105,131,0.3778207456375346,7899,2.4078330206378986,7027,2.6266684523012365,0.8519708941565108
75,1,10,high-degree,True,0.1,0.05342465753424658,1460,78,5565,1051,0.18885893980233603,0.88,0.13793103448275862,0.23848238482384826,67,150,0.4064627392705837,2133,1.9895444361463779,1099,2.9236298292902068,0.7859838274932615
400,1,10,random,True,0.1,0.008834717166346272,24449,216,64315,34807,0.5411956775246832,0.9318181818181818,0.004314124373048999,0.008588485842963378,118,132,0.380097730436737,17168,2.5627715795654726,24946,2.580626603436212,0.8648060328072766
100,2,10,random,True,0.1,0.04055118110236221,2540,103,8357,2063,0.2468589206653105,0.8354430379746836,0.07678883071553229,0.14064997336174748,92,158,0.40037476292064644,3290,2.13917004048583,1906,2.833433050137609,0.8171592676797894
100,1,5,cluster,False,0.0,0.04411764705882353,1088,48,6266,0,0.0,0.9285714285714286,0.015125072716695753,0.02976531196336577,26,28,0.39927202870074,3262,2.207211782630777,1796,2.8426428343440793,0.8501436323013086
50,1,10,high-degree,False,0.0,0.07608695652173914,460,35,2734,0,0.0,0.8878504672897196,0.2283653846153846,0.3632887189292543,47,107,0.4245892884546553,1166,1.8518518518518519,480,2.9762253108997805,0.7589612289685442
200,1,5,high-degree,True,0.05,0.01562106324011086,7938,124,22607,8623,0.3814305303667006,0.9365079365079365,0.008342760180995475,0.016538192011212333,56,63,0.38198701400571283,7842,2.4474304573314476,7047,2.61595965851285,0.8484540186667846
100,1,5,random,True,0.05,0.03669354838709677,2480,91,8307,2056,0.24750210665703623,0.8536585365853658,0.04072134962187318,0.07773459189339256,62,82,0.38531107920923496,3247,2.1128702757916242,1897,2.833032382328157,0.8099193451306127
400,2,5,random,True,0.05,0.009761699684180305,24381,238,63555,34098,0.5365116827944301,0.9545454545454546,0.0014731156395777069,0.0029416914725967427,46,44,0.37136985698389396,17117,2.5668093200190203,24876,2.5786798835654157,0.8652348359688459
75,2,10,cluster,True,0.1,0.05436893203883495,1545,84,5690,1101,0.19349736379613358,0.8980891719745223,0.14733542319749215,0.25314183123877915,68,157,0.41913298785763603,2208,2.0121515368120084,1108,2.9402460456942006,0.7992970123022847
150,3,5,high-degree,True,0.1,0.027147487844408427,4936,134,14926,4764,0.31917459466702397,0.8493150684931506,0.01574403250380904,0.03091498379456495,65,73,0.3820707817679709,5558,2.3490083173384515,4143,2.690004019831167,0.8355219080798606
75,1,10,random,True,0.1,0.056921086675291076,1546,88,5658,1107,0.1956521739130435,0.8313253012048193,0.14420062695924765,0.24577025823686555,72,166,0.40623613921337537,2170,2.0114860014357503,1097,2.933545422410746,0.7887946270767056
400,3,10,cluster,True,0.1,0.009018158183369216,24617,222,64005,34541,0.5396609639871885,0.8888888888888888,0.0028059345515765843,0.005594209992657599,80,90,0.3662497612396094,17124,2.609327036599764,25052,2.581970158581361,0.8668385282399812
400,1,10,cluster,True,0.05,0.008814400993171942,24165,213,63479,33930,0.5345074749129634,0.9203539823008849,0.00364771491704956,0.0072666294019005035,90,113,0.373389456545149,17209,2.5730046948356806,24727,2.5798137966886685,0.8655145796247578
300,1,5,cluster,False,0.0,0.025066666666666668,3750,94,21643,0,0.0,0.9473684210526315,0.0011222644803291976,0.0022418732096151452,19,19,0.3432026427512736,12630,2.518360914105595,10451,2.599500993392783,0.9281522894238322
400,2,5,random,True,0.1,0.007831499113804048,24261,190,63453,34096,0.5373426000346714,0.9027777777777778,0.002279821823155975,0.004548157996011615,68,72,0.38478331016610556,17017,2.533717302615791,24816,2.5799252990402346,0.8678707074527603
50,2,10,cluster,False,0.0,0.09663865546218488,476,46,2767,0,0.0,0.8020833333333334,0.18509615384615385,0.30078125000000006,41,96,0.4158396426958386,1199,1.9042944785276075,486,2.9974701843151426,0.7708709794000723
300,1,5,random,False,0.0,0.02181431231710561,3759,82,21651,0,0.0,1.0,0.0004987842134796434,0.000997071103633078,13,8,0.3573407527152733,12638,2.5291063561988674,10497,2.604406262990162,0.9281788370052192
150,2,5,high-degree,True,0.05,0.024355300859598854,4886,119,14843,4735,0.31900559186148353,0.8524590163934426,0.013204672422549517,0.02600650162540635,53,61,0.3755121270209351,5504,2.293471234647705,4119,2.6817354982146466,0.8336589638213299
400,2,5,cluster,True,0.05,0.00893173322840842,25415,227,69112,39719,0.5747048269475634,0.9078947368421053,0.0024201185507348043,0.004827369083849302,68,76,0.3645254092997879,17053,2.539655996177735,25789,2.5771790716518117,0.8539182775784234
100,2,10,cluster,False,0.0,0.055503292568203196,1063,59,6203,0,0.0,0.9710144927536232,0.038976148923792905,0.0749440715883669,46,69,0.3993400598562086,3199,2.1327757449032934,1788,2.8292761566983717,0.8470095115266807
150,1,10,cluster,True,0.05,0.02782855982124721,4923,137,14899,4768,0.32002147795154035,0.8970588235294118,0.030980192991366177,0.059891998036327936,77,136,0.38318144567305423,5527,2.3099320608217404,4135,2.6869588562990803,0.8358279079132828
400,3,5,cluster,True,0.1,0.009078640657588026,24453,222,63980,34435,0.5382150672085027,0.8695652173913043,0.0014029672757882921,0.0028014147144307874,41,46,0.36403138460041184,17205,2.553771691653878,25005,2.5816348859018445,0.8676773991872461
75,3,10,random,True,0.05,0.05294506949040371,1511,80,5623,1110,0.19740352125200072,0.8409090909090909,0.11598746081504702,0.20385674931129477,68,132,0.41072879682786323,2132,1.9611069558713539,1093,2.9333096211986485,0.7897919260181397
400,1,5,random,False,0.0,0.0172311348781937,5049,87,29629,0,0.0,0.8823529411764706,0.0005261127284206095,0.0010515984296130118,21,17,0.3468601911475119,17289,2.5396341463414633,15564,2.598163960984171,0.9375274224577272
200,3,10,high-degree,True,0.05,0.018737800910865323,7685,144,22266,8244,0.370250606305578,0.952,0.016826923076923076,0.033069334444907596,98,125,0.37544202333476157,7880,2.3565583352817394,6987,2.6265157639450285,0.8477499326327136
200,2,10,high-degree,False,0.0,0.022812111157196183,2411,55,13909,0,0.0,1.0,0.005656108597285068,0.01124859392575928,45,40,0.36147824290540875,7767,2.410138248847926,5781,2.643396362067726,0.9063915450427781
400,3,10,high-degree,False,0.0,0.01770791882212495,5026,89,29452,0,0.0,1.0,0.0009470029111570972,0.0018922138902515942,36,27,0.3295372843097955,17112,2.577005988023952,15544,2.5983973923672417,0.9384082575037349
200,1,5,cluster,False,0.0,0.02309278350515464,2425,56,14044,0,0.0,0.9333333333333333,0.0019796380090497737,0.003950896006772965,19,15,0.33939575078715145,7902,2.3951057258256117,5777,2.6457561948162915,0.9042295642267161
300,1,5,high-degree,True,0.1,0.012719124818768947,15174,193,41062,19214,0.4679265500949783,0.896551724137931,0.003242097387617682,0.006460831210784618,58,58,0.3633390063525346,12835,2.4968764284625933,14817,2.5827529102333058,0.861940480249379
50,3,5,cluster,False,0.0,0.09719222462203024,463,45,2761,0,0.0,0.9387755102040817,0.11057692307692307,0.1978494623655914,29,49,0.4095630797068444,1193,1.7530864197530864,486,2.979355306048533,0.7653024266570083
400,1,5,cluster,False,0.0,0.01633215269578906,5082,83,29602,0,0.0,0.875,0.0004910385465259023,0.0009815262733550672,19,16,0.36741340468354866,17262,2.5651506202008267,15622,2.6029660158097427,0.9378420377001554
75,2,5,random,True,0.05,0.050195567144719684,1534,77,5705,1071,0.18773006134969325,0.8604651162790697,0.07732497387669801,0.14189837008628955,51,86,0.41424646844630514,2253,1.9972337482710927,1097,2.9284837861524977,0.7898334794040316
200,3,5,high-degree,True,0.05,0.015666794038975928,7851,123,22374,8316,0.37168141592920356,0.9454545454545454,0.007352941176470588,0.014592395117160095,58,55,0.37087269004343,7916,2.431947069943289,7029,2.621793152766604,0.8490211853043711
50,3,10,cluster,False,0.0,0.06753812636165578,459,31,2738,0,0.0,0.8604651162790697,0.1778846153846154,0.2948207171314741,43,86,0.42129988967031534,1170,1.792929292929293,486,2.9634769905040175,0.7626004382761139
100,2,5,high-degree,True,0.05,0.02857142857142857,2415,69,8175,1942,0.23755351681957187,0.946236559139785,0.051192553810354854,0.09713024282560707,63,93,0.39976273051887856,3229,2.1080246913580245,1904,2.8404892966360857,0.8157798165137614
50,3,5,cluster,True,0.1,0.06508135168961202,799,52,3205,456,0.1422776911076443,0.7611940298507462,0.12259615384615384,0.21118012422360247,40,67,0.4235950522056315,1181,1.814214463840399,487,2.9510140405616223,0.7257410296411857
50,3,10,high-degree,True,0.1,0.08951406649616368,782,70,3200,423,0.1321875,0.8409090909090909,0.2668269230769231,0.4051094890510949,50,132,0.4301242821434072,1209,1.826086956521739,489,2.966875,0.739375
200,2,10,high-degree,True,0.05,0.01659105638366818,7715,128,22185,8114,0.3657426188866351,0.9560439560439561,0.012302036199095022,0.024291497975708502,81,91,0.37679161196031963,7929,2.4168228678537957,7059,2.618390804597701,0.8488618435880099
200,2,10,cluster,False,0.0,0.03566984653670676,2411,86,13970,0,0.0,0.9,0.005090497737556561,0.010123734533183352,43,40,0.36572433939562987,7828,2.4375148774101403,5765,2.6357909806728705,0.9030780243378669
100,1,5,high-degree,False,0.0,0.04925650557620818,1076,53,6273,0,0.0,1.0,0.02210587550901687,0.043255549231644846,38,38,0.3997972177291501,3269,2.147790756729304,1811,2.8426590148254425,0.8547744300972422
75,1,10,random,False,0.0,0.07152317880794702,755,54,4603,0,0.0,0.9081632653061225,0.09299895506792058,0.1687203791469194,59,98,0.3966299634567845,2222,2.014851485148515,1068,2.947642841625027,0.8209863132739518
50,2,10,cluster,True,0.1,0.08662420382165605,785,68,3211,461,0.14356898162566178,0.8740157480314961,0.2668269230769231,0.4088397790055248,48,127,0.43332108181449136,1182,1.8027812895069533,487,2.9623170351915293,0.7415135471815634
300,1,10,cluster,True,0.1,0.012010030355021777,15154,182,40781,19050,0.4671293004095044,0.9090909090909091,0.0074817632021946506,0.014841382722156947,93,132,0.3694996376680675,12718,2.505716934487021,14807,2.5851254260562517,0.8626566293126701
75,1,10,cluster,True,0.05,0.054510058403634,1541,84,5676,1121,0.1974982381959126,0.8389261744966443,0.13061650992685475,0.2260397830018083,61,149,0.4113697983273556,2174,1.9500723589001447,1096,2.928646934460888,0.7841789992952783
300,1,10,high-degree,True,0.05,0.011056116217779778,15557,172,41516,19761,0.4759851623470469,0.8247422680412371,0.004987842134796434,0.009915716410510658,88,97,0.36800245913930296,12742,2.5118974042027196,14881,2.584015801136911,0.860246651893246
50,2,10,high-degree,True,0.05,0.07822685788787484,767,60,3150,419,0.133015873015873,0.8273381294964028,0.2764423076923077,0.41441441441441446,50,139,0.4266017587668794,1163,1.8775510204081634,488,2.9625396825396826,0.734920634920635
100,3,10,random,True,0.05,0.03901273885350318,2512,98,8260,2021,0.2446731234866828,0.8707482993197279,0.07446189645142524,0.13719185423365488,82,147,0.38558425243835476,3235,2.1944157187176834,1903,2.830508474576271,0.8111380145278451
150,1,10,random,True,0.05,0.026310463468933416,4941,130,15036,4842,0.32202713487629686,0.9202453987730062,0.03809040121889284,0.07315288953913679,117,163,0.38224251552866584,5590,2.285303514376997,4138,2.6793030061186487,0.8311386006916733
50,3,10,random,True,0.05,0.08955223880597014,804,72,3266,489,0.14972443355786896,0.7954545454545454,0.25240384615384615,0.3832116788321167,48,132,0.43197967683985944,1209,1.8383594692400482,488,2.964176362522964,0.7327005511328842
200,1,10,random,True,0.05,0.021169621593014026,7558,160,21881,7979,0.3646542662583977,0.9016393442622951,0.015554298642533937,0.03058103975535168,98,122,0.3776339170966897,7760,2.415043816942551,6977,2.6202641561171793,0.8478131712444587
50,1,5,high-degree,False,0.0,0.06794055201698514,471,32,2768,0,0.0,0.8983050847457628,0.12740384615384615,0.2231578947368421,41,59,0.41802180273567846,1200,1.95593635250918,487,2.9667630057803467,0.75
150,2,10,cluster,False,0.0,0.03168202764976959,1736,55,10133,0,0.0,1.0,0.012696800406297613,0.025075225677031097,47,50,0.3918027982758393,5529,2.2584525357607284,3632,2.6991019441428996,0.88868054870226
75,2,10,cluster,False,0.0,0.06033376123234917,779,47,4607,0,0.0,0.898876404494382,0.08359456635318704,0.15296367112810708,45,89,0.4092983240803101,2226,2.017556179775281,1067,2.9511612763186457,0.8213588018233123
400,1,10,high-degree,True,0.05,0.009622897561376815,24317,234,63600,34082,0.5358805031446541,0.9518072289156626,0.002770860369681877,0.005525634748548646,83,83,0.3558474597401509,17178,2.5367064664854,24861,2.5755503144654086,0.864874213836478
200,2,5,high-degree,False,0.0,0.02329450915141431,2404,56,13933,0,0.0,0.9090909090909091,0.002828054298642534,0.005638567803777841,24,22,0.37888957706945753,7791,2.416845621570031,5727,2.6483169453814686,0.9068398765520707
300,2,10,cluster,False,0.0,0.019425226184140502,3758,73,21705,0,0.0,0.967741935483871,0.0018704408005486626,0.00373366521468575,35,31,0.35057862211291835,12692,2.503186693611068,10372,2.6029025570145126,0.9254088919603778
150,1,5,cluster,False,0.0,0.03227633069082673,1766,57,10225,0,0.0,0.9629629629629629,0.006602336211274758,0.013114754098360656,26,27,0.38098517235517415,5621,2.2963549920760697,3684,2.702591687041565,0.8847921760391199
400,2,10,cluster,True,0.1,0.009270755732141379,24162,224,63079,33614,0.5328873317585885,0.8333333333333334,0.003332047279997194,0.006637554585152839,91,114,0.37719261236935053,17125,2.5530474040632054,24755,2.5795431126048287,0.8649312766530858
200,3,10,high-degree,False,0.0,0.032916666666666664,2400,79,13983,0,0.0,0.9795918367346939,0.006787330316742082,0.013481252633057154,55,49,0.3749988872969791,7841,2.3954883609311257,5822,2.640277479796896,0.9073875420153042
50,1,5,random,False,0.0,0.09382151029748284,437,41,2720,0,0.0,0.8833333333333333,0.12740384615384615,0.22268907563025206,41,60,0.41536281483469645,1152,1.803088803088803,480,2.9988970588235295,0.7702205882352942
400,2,10,high-degree,False,0.0,0.018066309311097876,5037,91,29301,0,0.0,1.0,0.0008067061835782681,0.001612111866545174,31,23,0.32983117161458825,16961,2.5896593673965937,15528,2.6014811781167877,0.9374082795809017
300,2,5,cluster,True,0.1,0.009660883280757098,15216,147,40813,19172,0.4697522848112121,0.7857142857142857,0.0027433131741380385,0.005467536502019261,51,56,0.38797201170426965,12628,2.5219882316506657,14714,2.5824859726067673,0.8581824418690123
400,3,5,cluster,True,0.05,0.009185648968159163,24277,223,63360,33857,0.5343592171717172,0.9076923076923077,0.002069376731787731,0.004129339305711087,63,65,0.38082630685647295,17163,2.5668366741786266,24895,2.5828282828282827,0.8674715909090909
100,3,10,cluster,True,0.05,0.041425020712510356,2414,100,8166,1948,0.23855008572128336,0.8771929824561403,0.08726003490401396,0.15873015873015872,82,171,0.38829212117083517,3214,2.122365038560411,1901,2.836394807739407,0.8144746509919177
75,3,10,high-degree,True,0.05,0.05595315549772284,1537,86,5607,1073,0.19136793294096666,0.8717948717948718,0.14211076280041798,0.24438454627133877,71,156,0.41129513558705544,2153,2.0423791821561337,1093,2.930800784733369,0.7907972177635099
75,3,5,cluster,True,0.1,0.05387647831800263,1522,82,5590,1040,0.18604651162790697,0.8133333333333334,0.06374085684430512,0.1182170542635659,47,75,0.4070551979473266,2169,1.9609826589595376,1088,2.9438282647584972,0.7955277280858676
75,2,5,cluster,True,0.05,0.05447209145931405,1487,81,5569,1090,0.19572634225175076,0.8533333333333334,0.06687565308254964,0.124031007751938,44,75,0.3963564282528896,2098,1.8879508825786646,1098,2.9229664212605493,0.7902675525228946
50,2,5,random,True,0.05,0.07788944723618091,796,62,3212,470,0.14632627646326277,0.7567567567567568,0.1346153846153846,0.2285714285714286,41,74,0.4253072896553354,1174,1.9069182389937107,490,2.9442714819427147,0.7182440846824408
150,2,5,random,False,0.0,0.03392754456584244,1739,59,10181,0,0.0,0.9090909090909091,0.005078720162519045,0.0101010101010101,25,22,0.39150981677913516,5577,2.224071702944942,3655,2.70287790983204,0.8827227187899027
100,1,5,random,False,0.0,0.045987376014427414,1109,51,6271,0,0.0,0.9473684210526315,0.020942408376963352,0.040978941377347755,35,38,0.4073138560882362,3267,2.2083548220732334,1813,2.835432945303779,0.8556848987402328
300,3,5,random,True,0.05,0.01079066117323916,15291,165,40905,19213,0.469698080919203,0.9444444444444444,0.0042396658145769685,0.008441437527155359,70,72,0.3739229425401236,12679,2.5030816640986133,14746,2.588583302774722,0.8646864686468647
300,1,5,high-degree,True,0.05,0.011938526482422003,15161,181,40986,19243,0.469501781095984,0.8983050847457628,0.0033044454143026374,0.006584668902969313,62,59,0.3540071621782546,12730,2.503968253968254,14624,2.5845166642268094,0.8600985702434978
50,2,10,random,False,0.0,0.10514541387024609,447,47,2741,0,0.0,0.8947368421052632,0.20432692307692307,0.3326810176125245,45,95,0.4340655299639289,1173,1.8395989974937343,486,2.976286026997446,0.7639547610361183
200,3,5,random,True,0.05,0.02045069688680474,7677,157,22127,8150,0.3683282867085461,0.8571428571428571,0.007635746606334841,0.015136650315346882,61,63,0.364758051389604,7835,2.46616903443294,6943,2.621593528268631,0.8462963799882497
150,3,5,high-degree,False,0.0,0.035547785547785545,1716,61,10173,0,0.0,0.96,0.006094464195022855,0.01211203633610901,29,25,0.39513840957379287,5569,2.2284069097888675,3659,2.7025459549788655,0.8842032832006291
150,2,5,cluster,True,0.1,0.02329416615130901,4851,113,14840,4669,0.314622641509434,0.9130434782608695,0.02133062468257999,0.04168734491315137,74,92,0.39892729624794926,5567,2.320566462825877,4153,2.687466307277628,0.8372641509433962
100,1,10,high-degree,False,0.0,0.05332086061739944,1069,57,6273,0,0.0,0.9545454545454546,0.03664921465968586,0.07058823529411765,55,66,0.3972327942488324,3269,2.144905273937532,1803,2.8377172007014186,0.8566873904033158
400,3,5,high-degree,False,0.0,0.016112989854784165,5027,81,29404,0,0.0,0.9285714285714286,0.000455964364631195,0.0009114811568799298,17,14,0.33117179343388553,17064,2.567117710453838,15530,2.5983879744252483,0.9377975785607401
100,2,10,random,True,0.05,0.040686078978859196,2507,102,8334,2031,0.24370050395968323,0.9,0.07853403141361257,0.14446227929373998,79,150,0.387721035353077,3299,2.147251638930913,1904,2.832493400527958,0.8111351091912647
200,3,5,random,False,0.0,0.026512013256006627,2414,64,14057,0,0.0,1.0,0.0016968325791855204,0.0033879164313946925,15,12,0.3692758230575965,7915,2.400139502441293,5710,2.63925446396813,0.9063811624101871
400,2,10,high-degree,True,0.1,0.009683746016180437,24474,237,63903,34514,0.5400998388182089,0.8918918918918919,0.0023148960050506824,0.0046178065418926014,75,74,0.35858287801116195,17049,2.5364483747609943,24870,2.5781731687088243,0.8652645415708182
300,2,5,high-degree,False,0.0,0.014917276918904258,3687,55,21560,0,0.0,1.0,0.000748176320219465,0.0014952339418104789,16,12,0.34949693314073677,12547,2.459958605317625,10560,2.605705009276438,0.9275974025974026
200,2,5,cluster,True,0.1,0.018537859007832898,7660,142,22073,8169,0.3700901553934671,0.9361702127659575,0.006221719457013574,0.012361286697569883,49,47,0.3686905999767466,7762,2.3946615824594852,6965,2.61396275993295,0.8457844425315997
75,3,10,cluster,False,0.0,0.07326478149100257,778,57,4552,0,0.0,0.9375,0.09404388714733543,0.17094017094017094,55,96,0.399751597444508,2171,2.064046579330422,1075,2.936731107205624,0.8253514938488576
50,2,5,cluster,True,0.05,0.08483290488431877,778,66,3187,427,0.13398180106683402,0.8615384615384616,0.1346153846153846,0.23284823284823283,40,65,0.4231267076679987,1192,1.77819083023544,490,2.973642924380295,0.7329777219956072
300,1,5,cluster,True,0.05,0.010535052994509003,15662,165,42211,20450,0.48447087252138066,0.9178082191780822,0.004177317787892014,0.008316782522343595,64,73,0.3793026213400322,12748,2.4771411155135628,14879,2.583497192674895,0.8554405249816398
300,3,5,high-degree,True,0.05,0.011496518197345946,15222,175,40732,19077,0.46835411961111656,0.8636363636363636,0.002369225014028306,0.00472548653858111,47,44,0.35916822581533986,12642,2.4867766023646545,14655,2.582981439654326,0.8596680742413827
50,1,10,random,True,0.1,0.08571428571428572,770,66,3196,440,0.1376720901126408,0.7936507936507936,0.2403846153846154,0.36900369003690037,49,126,0.43512258885853966,1188,1.8133498145859086,487,2.969336670838548,0.7377972465581978
150,3,5,random,True,0.05,0.024862441410230283,4907,122,14915,4789,0.32108615487764,0.8852459016393442,0.013712544438801422,0.02700675168792198,59,61,0.39040483556243266,5522,2.2672885172081054,4148,2.6901106268856854,0.8368085819644653
200,3,5,high-degree,True,0.1,0.019924957950575754,7729,154,22260,8256,0.3708894878706199,0.9074074074074074,0.006928733031674208,0.0137524557956778,52,54,0.38371946293390413,7862,2.396208530805687,6974,2.6211141060197662,0.8481132075471698
50,2,5,high-degree,True,0.05,0.07045735475896168,809,57,3214,461,0.1434349719975109,0.8441558441558441,0.15625,0.26369168356997974,48,77,0.42927909333252806,1185,1.8596273291925465,490,2.9763534536403236,0.7345986309894212
75,1,10,high-degree,True,0.05,0.05436893203883495,1545,84,5690,1149,0.20193321616871704,0.8674698795180723,0.15047021943573669,0.2564559216384684,72,166,0.412438739477903,2160,1.893525179856115,1106,2.9411247803163443,0.7963093145869947
200,1,10,high-degree,True,0.1,0.016567434636293038,7726,128,22351,8246,0.36893203883495146,0.9245283018867925,0.013857466063348416,0.027305656171635554,91,106,0.380066466509953,7963,2.3873664653971205,7030,2.616840409825064,0.8460024159992842
100,1,10,cluster,True,0.1,0.03648155654641265,2467,90,8208,1989,0.24232456140350878,0.9115646258503401,0.07795229784758581,0.14362272240085747,78,147,0.3973254847377593,3215,2.178181818181818,1910,2.820053606237817,0.8111598440545809
400,3,10,random,False,0.0,0.01482799525504152,5058,75,29541,0,0.0,0.8108108108108109,0.001052225456841219,0.0021017234131988226,45,37,0.3563584154647057,17201,2.5616844602609725,15757,2.598693341457635,0.9390677363664061
